line_id,vertex_idx,lon,lat
39,6,90.10942568566819,23.63393013637055
39,7,90.10935865643988,23.63337418113295
39,8,90.10909053952663,23.63312708991624
39,9,90.10848727647185,23.6315827698118
39,10,90.10774995496043,23.630532632140778
39,11,90.1076829257321,23.629853131294823
39,12,90.10748183804718,23.62966781288229
39,13,90.10748183804718,23.62911185764469
39,14,90.10734777959055,23.628988312036334
39,15,90.10741480881887,23.628247038386203
39,16,90.10774995496043,23.627999947169492
39,17,90.10781698418873,23.627567537540248
39,18,90.1082191595586,23.627320446323537
39,19,90.10795104264535,23.62676449108594
39,20,90.10795104264535,23.625837899023274
39,21,90.10781698418873,23.625714353414917
39,22,90.10728075036225,23.625837899023274
39,23,90.10533690274123,23.627382219127714
39,24,90.10486769814307,23.627443991931894
39,25,90.10205247055401,23.629173630448868
39,26,90.10030971061794,23.630841496161665
39,27,90.09970644756314,23.631150360182556
39,28,90.09789665839874,23.630965041770022
39,29,90.09601984000604,23.630965041770022
39,30,90.09494737235306,23.63016199531571
39,31,90.09280243704713,23.63016199531571
39,32,90.09253432013388,23.630038449707357
39,33,90.09159591093753,23.630038449707357
39,34,90.0914618524809,23.629914904099
39,35,90.08931691717497,23.629914904099
39,36,90.08710495264071,23.6293589488614
39,37,90.08449081273659,23.629297176057225
39,38,90.08422269582334,23.629544267273936
39,39,90.08408863736672,23.62997667690318
39,40,90.0802009421247,23.629914904099
39,41,90.0802009421247,23.627135127911004
39,42,90.08080420517949,23.627135127911004
40,0,90.22330834456818,23.636462821341837
40,1,90.22377754916636,23.636709912558548
40,2,90.22350943225311,23.637636504621213
40,3,90.22203478923028,23.63776005022957
40,4,90.22169964308873,23.6379453686421
40,5,90.2202920292942,23.6379453686421
40,6,90.21955470778278,23.637512959012856
40,7,90.21888441549967,23.63745118620868
40,8,90.21868332781474,23.637142322187792
40,9,90.2177449186184,23.637327640600326
40,10,90.2166054217371,23.63776005022957
40,11,90.21526483717089,23.63856309668388
40,12,90.21338801877819,23.640045643984145
40,13,90.21265069726677,23.64010741678832
40,14,90.21238258035352,23.640354508005032
40,15,90.21191337575534,23.64041628080921
40,16,90.20950032353616,23.64171350969694
40,17,90.2090981481663,23.64177528250112
40,18,90.20795865128501,23.64140464567605
40,19,90.20769053437178,23.641898828109476
40,20,90.20728835900191,23.642207692130363
40,21,90.20715430054528,23.642640101759607
40,22,90.20668509594711,23.64307251138885
40,23,90.20628292057725,23.64387555784316
40,24,90.20561262829413,23.644307967472404
40,25,90.2048082775544,23.64523455953507
40,26,90.20427204372793,23.64554342355596
40,27,90.20313254684665,23.646717106835336
40,28,90.20252928379185,23.646902425247866
40,29,90.20058543617083,23.648879154981554
40,30,90.20011623157265,23.649126246198264
41,0,90.22451487067778,23.636277502929303
41,1,90.22377754916636,23.636709912558548
42,0,90.21740977247683,23.63559800208335
42,1,90.217878977075,23.63640104853766
42,2,90.2184822401298,23.636709912558548
42,3,90.21854926935812,23.637142322187792
42,4,90.2184822401298,23.637018776579435
43,0,90.21694056787865,23.635227365258284
43,1,90.21694056787865,23.634918501237394
43,2,90.21559998331244,23.63318886272042
43,3,90.2153318663992,23.632571134678642
43,4,90.21419236951792,23.63294177150371
43,5,90.21365613569144,23.63287999869953
43,6,90.21131011270056,23.63318886272042
43,7,90.21043873273251,23.633868363566375
43,8,90.20681915440373,23.633806590762195
43,9,90.2047412483261,23.634300773195616
43,10,90.20360175144482,23.634424318803973
43,11,90.20192602073705,23.634918501237394
43,12,90.20132275768225,23.634609637216506
43,13,90.19730100398361,23.634918501237394
43,14,90.1903969934676,23.633868363566375
43,15,90.18999481809773,23.63368304515384
43,16,90.18945858427125,23.63368304515384
43,17,90.18925749658631,23.633497726741307
43,18,90.18818502893335,23.633497726741307
43,19,90.18014152153604,23.63207695224522
43,20,90.17739332317531,23.63176808822433
43,21,90.1724331602803,23.630779723357488
43,22,90.17149475108396,23.630779723357488
43,23,90.17082445880085,23.630532632140778
43,24,90.17008713728943,23.630532632140778
43,25,90.1686795234949,23.63127390579091
43,26,90.16821031889673,23.63133567859509
43,27,90.1679422019835,23.6315827698118
43,28,90.16754002661362,23.6315827698118
44,0,90.16754002661362,23.63287999869953
44,1,90.1574186131387,23.639675007159077
44,2,90.15694940854053,23.6401691895925
44,3,90.15513961937613,23.65301793286146
44,4,90.1548715024629,23.653450342490704
44,5,90.15232439178708,23.655488845028568
44,6,90.15212330410215,23.656044800266166
44,7,90.1517881579606,23.656291891482876
45,0,90.16626647127572,23.6315827698118
45,1,90.16599835436247,23.63016199531571
45,2,90.16472479902457,23.628432356798736
45,3,90.16465776979626,23.62806171997367
45,4,90.16398747751316,23.627320446323537
45,5,90.16371936059991,23.627320446323537
45,6,90.16358530214329,23.626579172673406
45,7,90.16284798063187,23.62559080780656
45,8,90.16257986371863,23.624417124527184
46,0,90.16713785124377,23.63127390579091
46,1,90.16660161741727,23.631088587378375
46,2,90.16626647127572,23.631212132986732
46,3,90.16619944204741,23.631088587378375
47,0,90.08422269582334,23.627073355106827
47,1,90.08422269582334,23.6288029936238
47,2,90.0845578419649,23.629297176057225
48,0,90.16231174680539,23.624231806114654
48,1,90.16211065912046,23.623119895639455
48,2,90.16184254220721,23.622749258814387
48,3,90.16184254220721,23.62219330357679
48,4,90.16157442529396,23.62194621236008
48,5,90.16063601609761,23.619042890563726
48,6,90.16043492841268,23.61675729680915
48,7,90.15909434384646,23.614286384642043
49,0,90.15138598259072,23.61601602315902
49,1,90.1511848949058,23.61626311437573
49,2,90.15078271953594,23.616386659984084
49,3,90.14890590114324,23.616386659984084
49,4,90.14850372577337,23.616139568767373
49,5,90.14836966731674,23.615583613529775
49,6,90.14803452117519,23.61539829511724
49,7,90.14749828734871,23.61539829511724
49,8,90.14521929358614,23.61595425035484
49,9,90.14421385516148,23.61515120390053
49,10,90.14072833528932,23.61515120390053
49,11,90.14032615991945,23.615274749508885
49,12,90.13824825384182,23.615336522313065
49,13,90.1381141953852,23.615645386333952
50,0,90.1548715024629,23.61416283903369
50,1,90.15527367783275,23.614718794271287
50,2,90.15527367783275,23.615583613529775
50,3,90.1550055609195,23.616695524004975
50,4,90.15346388866837,23.616633751200794
50,5,90.15131895336242,23.616139568767373
51,0,90.11659781309744,23.61249497332089
51,1,90.11646375464082,23.612371427712535
51,2,90.11579346235771,23.612433200516712
51,3,90.11485505316136,23.612989155754313
51,4,90.11358149782346,23.61490411268382
51,5,90.11244200094218,23.615892477550663
51,6,90.11210685480063,23.616571978396617
51,7,90.11183873788738,23.61675729680915
51,8,90.11163765020245,23.61731325204675
51,9,90.11090032869103,23.61811629850106
51,10,90.11036409486454,23.61947530019297
